strategy_id,side,source_file,coverage_grade,result_grade,raw_trades,raw_mean_pct,raw_wr,monthly,sum_return_pct,train_mean_pct,dev_mean_pct,final_holdout_mean_pct,final_holdout_wr,traded_symbols,traded_over_eligible,top_symbol_share,top_5_symbol_share,entry_family,exit_id,entry_params,entry_key,worst_split_mean_pct,hard_gate_recalc,paper_priority_score
S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL190_min_funding_z0.35_min_oi60_z0_min_ret60_z1_XP60__trail_tp8.0_tp220.0_sl10.0_tr8.0_f0.15_c1_t1440,short,premoon_hybrid_leaderboard_short_distribution_extra_pick_sel190_195.csv,strong-general,CANDIDATE,318,6.10554313659668,0.9308176100628932,308.5437067648909,1941.562744140625,6.218660831451416,6.281145095825195,5.681741714477539,0.8888888888888888,190,0.3815261044176707,0.0440251572327044,0.1729559748427672,short_premoon_hybrid_model,trail_tp8.0_tp220.0_sl10.0_tr8.0_f0.15_c1_t1440,"{""adverse_floor"": -8.0, ""extra_pick_symbols"": 60.0, ""horizon_bars"": 288.0, ""min_funding_z"": 0.35, ""min_oi60_z"": 0.0, ""min_ret60_z"": 1.0, ""model_weight"": 0.9, ""monthly_per_symbol"": 1.0, ""picks_per_symbol_train_dev"": 1.0, ""requested_extra_pick_symbols"": 60.0, ""selected_symbols"": 190.0, ""target_pct"": 5.0}",S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL190_min_funding_z0.35_min_oi60_z0_min_ret60_z1_XP60,5.681741714477539,True,20.519007063565983
S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL190_min_funding_z0.35_min_oi60_z0_min_ret60_z1_XP60__trail_tp8.0_tp230.0_sl10.0_tr8.0_f0.1_c1_t1440,short,premoon_hybrid_leaderboard_short_distribution_extra_pick_sel190_195.csv,strong-general,CANDIDATE,318,6.110056400299072,0.9308176100628932,308.5437067648909,1942.9979248046875,6.229800224304199,6.271591663360596,5.675972938537598,0.8888888888888888,190,0.3815261044176707,0.0440251572327044,0.1729559748427672,short_premoon_hybrid_model,trail_tp8.0_tp230.0_sl10.0_tr8.0_f0.1_c1_t1440,"{""adverse_floor"": -8.0, ""extra_pick_symbols"": 60.0, ""horizon_bars"": 288.0, ""min_funding_z"": 0.35, ""min_oi60_z"": 0.0, ""min_ret60_z"": 1.0, ""model_weight"": 0.9, ""monthly_per_symbol"": 1.0, ""picks_per_symbol_train_dev"": 1.0, ""requested_extra_pick_symbols"": 60.0, ""selected_symbols"": 190.0, ""target_pct"": 5.0}",S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL190_min_funding_z0.35_min_oi60_z0_min_ret60_z1_XP60,5.675972938537598,True,20.50170073574616
S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL190_min_funding_z0.35_min_oi60_z0_min_ret60_z1_XP60__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.1_c1_t1440,short,premoon_hybrid_leaderboard_short_distribution_extra_pick_sel190_195.csv,strong-general,CANDIDATE,318,6.110056400299072,0.9308176100628932,308.5437067648909,1942.9979248046875,6.229800224304199,6.271591663360596,5.675972938537598,0.8888888888888888,190,0.3815261044176707,0.0440251572327044,0.1729559748427672,short_premoon_hybrid_model,trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.1_c1_t1440,"{""adverse_floor"": -8.0, ""extra_pick_symbols"": 60.0, ""horizon_bars"": 288.0, ""min_funding_z"": 0.35, ""min_oi60_z"": 0.0, ""min_ret60_z"": 1.0, ""model_weight"": 0.9, ""monthly_per_symbol"": 1.0, ""picks_per_symbol_train_dev"": 1.0, ""requested_extra_pick_symbols"": 60.0, ""selected_symbols"": 190.0, ""target_pct"": 5.0}",S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL190_min_funding_z0.35_min_oi60_z0_min_ret60_z1_XP60,5.675972938537598,True,20.50170073574616
S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL190_min_funding_z0.35_min_oi60_z0_min_ret60_z1_XP60__trail_tp8.0_tp220.0_sl10.0_tr8.0_f0.1_c1_t1440,short,premoon_hybrid_leaderboard_short_distribution_extra_pick_sel190_195.csv,strong-general,CANDIDATE,318,6.106444358825684,0.9308176100628932,308.5437067648909,1941.849365234375,6.224142551422119,6.271591663360596,5.675972938537598,0.8888888888888888,190,0.3815261044176707,0.0440251572327044,0.1729559748427672,short_premoon_hybrid_model,trail_tp8.0_tp220.0_sl10.0_tr8.0_f0.1_c1_t1440,"{""adverse_floor"": -8.0, ""extra_pick_symbols"": 60.0, ""horizon_bars"": 288.0, ""min_funding_z"": 0.35, ""min_oi60_z"": 0.0, ""min_ret60_z"": 1.0, ""model_weight"": 0.9, ""monthly_per_symbol"": 1.0, ""picks_per_symbol_train_dev"": 1.0, ""requested_extra_pick_symbols"": 60.0, ""selected_symbols"": 190.0, ""target_pct"": 5.0}",S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL190_min_funding_z0.35_min_oi60_z0_min_ret60_z1_XP60,5.675972938537598,True,20.50170073574616
S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL190_min_funding_z0.4_min_oi60_z-0.2_min_ret60_z1_XP60__trail_tp8.0_tp230.0_sl10.0_tr8.0_f0.25_c1_t1440,short,premoon_hybrid_leaderboard_short_distribution_extra_pick_sel190_195.csv,strong-general,CANDIDATE,314,6.08668327331543,0.9171974522292994,304.6626538496092,1911.218505859375,6.19001054763794,6.303791522979736,5.637582778930664,0.8529411764705882,190,0.3815261044176707,0.0477707006369426,0.1687898089171974,short_premoon_hybrid_model,trail_tp8.0_tp230.0_sl10.0_tr8.0_f0.25_c1_t1440,"{""adverse_floor"": -8.0, ""extra_pick_symbols"": 60.0, ""horizon_bars"": 288.0, ""min_funding_z"": 0.4, ""min_oi60_z"": -0.2, ""min_ret60_z"": 1.0, ""model_weight"": 0.9, ""monthly_per_symbol"": 1.0, ""picks_per_symbol_train_dev"": 1.0, ""requested_extra_pick_symbols"": 60.0, ""selected_symbols"": 190.0, ""target_pct"": 5.0}",S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL190_min_funding_z0.4_min_oi60_z-0.2_min_ret60_z1_XP60,5.637582778930664,True,20.26743045981387
S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL190_min_funding_z0.4_min_oi60_z-0.2_min_ret60_z1_XP60__trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,short,premoon_hybrid_leaderboard_short_distribution_extra_pick_sel190_195.csv,strong-general,CANDIDATE,314,6.08668327331543,0.9171974522292994,304.6626538496092,1911.218505859375,6.19001054763794,6.303791522979736,5.637582778930664,0.8529411764705882,190,0.3815261044176707,0.0477707006369426,0.1687898089171974,short_premoon_hybrid_model,trail_tp8.0_tp250.0_sl10.0_tr8.0_f0.25_c1_t1440,"{""adverse_floor"": -8.0, ""extra_pick_symbols"": 60.0, ""horizon_bars"": 288.0, ""min_funding_z"": 0.4, ""min_oi60_z"": -0.2, ""min_ret60_z"": 1.0, ""model_weight"": 0.9, ""monthly_per_symbol"": 1.0, ""picks_per_symbol_train_dev"": 1.0, ""requested_extra_pick_symbols"": 60.0, ""selected_symbols"": 190.0, ""target_pct"": 5.0}",S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL190_min_funding_z0.4_min_oi60_z-0.2_min_ret60_z1_XP60,5.637582778930664,True,20.26743045981387
S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL190_min_funding_z0.4_min_oi60_z-0.2_min_ret60_z1_XP60__trail_tp8.0_tp220.0_sl10.0_tr8.0_f0.25_c1_t1440,short,premoon_hybrid_leaderboard_short_distribution_extra_pick_sel190_195.csv,strong-general,CANDIDATE,314,6.083634853363037,0.9171974522292994,304.6626538496092,1910.2613525390625,6.185249328613281,6.303791522979736,5.637582778930664,0.8529411764705882,190,0.3815261044176707,0.0477707006369426,0.1687898089171974,short_premoon_hybrid_model,trail_tp8.0_tp220.0_sl10.0_tr8.0_f0.25_c1_t1440,"{""adverse_floor"": -8.0, ""extra_pick_symbols"": 60.0, ""horizon_bars"": 288.0, ""min_funding_z"": 0.4, ""min_oi60_z"": -0.2, ""min_ret60_z"": 1.0, ""model_weight"": 0.9, ""monthly_per_symbol"": 1.0, ""picks_per_symbol_train_dev"": 1.0, ""requested_extra_pick_symbols"": 60.0, ""selected_symbols"": 190.0, ""target_pct"": 5.0}",S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL190_min_funding_z0.4_min_oi60_z-0.2_min_ret60_z1_XP60,5.637582778930664,True,20.26743045981387
S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL190_min_funding_z0.4_min_oi60_z-0.2_min_ret60_z1_XP60__trail_tp8.0_tp230.0_sl10.0_tr8.0_f0.15_c1_t1440,short,premoon_hybrid_leaderboard_short_distribution_extra_pick_sel190_195.csv,strong-general,CANDIDATE,314,6.090934753417969,0.9171974522292994,304.6626538496092,1912.553466796875,6.201262950897217,6.283995151519775,5.637058734893799,0.8529411764705882,190,0.3815261044176707,0.0477707006369426,0.1687898089171974,short_premoon_hybrid_model,trail_tp8.0_tp230.0_sl10.0_tr8.0_f0.15_c1_t1440,"{""adverse_floor"": -8.0, ""extra_pick_symbols"": 60.0, ""horizon_bars"": 288.0, ""min_funding_z"": 0.4, ""min_oi60_z"": -0.2, ""min_ret60_z"": 1.0, ""model_weight"": 0.9, ""monthly_per_symbol"": 1.0, ""picks_per_symbol_train_dev"": 1.0, ""requested_extra_pick_symbols"": 60.0, ""selected_symbols"": 190.0, ""target_pct"": 5.0}",S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL190_min_funding_z0.4_min_oi60_z-0.2_min_ret60_z1_XP60,5.637058734893799,True,20.265858327703274
S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL195_min_funding_z0.35_min_oi60_z-0.2_min_ret60_z1_XP50__scale_tp8.0_tp250.0_sl6.0_f0.25_c1_t1440,short,premoon_hybrid_leaderboard_short_distribution_extra_pick_sel190_195.csv,strong-general,CANDIDATE,316,5.60472297668457,0.8512658227848101,306.60318030725006,1771.092529296875,5.495291709899902,5.57273530960083,5.911961555480957,0.8133333333333334,195,0.3915662650602409,0.0474683544303797,0.1772151898734177,short_premoon_hybrid_model,scale_tp8.0_tp250.0_sl6.0_f0.25_c1_t1440,"{""adverse_floor"": -8.0, ""extra_pick_symbols"": 50.0, ""horizon_bars"": 288.0, ""min_funding_z"": 0.35, ""min_oi60_z"": -0.2, ""min_ret60_z"": 1.0, ""model_weight"": 0.9, ""monthly_per_symbol"": 1.0, ""picks_per_symbol_train_dev"": 1.0, ""requested_extra_pick_symbols"": 50.0, ""selected_symbols"": 195.0, ""target_pct"": 5.0}",S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL195_min_funding_z0.35_min_oi60_z-0.2_min_ret60_z1_XP50,5.495291709899902,True,20.428099219214722
S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL195_min_funding_z0.35_min_oi60_z-0.2_min_ret60_z1_XP60__scale_tp8.0_tp250.0_sl6.0_f0.25_c1_t1440,short,premoon_hybrid_leaderboard_short_distribution_extra_pick_sel190_195.csv,strong-general,CANDIDATE,326,5.612342357635498,0.8496932515337423,316.30581259545414,1829.62353515625,5.487607002258301,5.683984756469727,5.911961555480957,0.8133333333333334,195,0.3915662650602409,0.0460122699386503,0.1717791411042944,short_premoon_hybrid_model,scale_tp8.0_tp250.0_sl6.0_f0.25_c1_t1440,"{""adverse_floor"": -8.0, ""extra_pick_symbols"": 60.0, ""horizon_bars"": 288.0, ""min_funding_z"": 0.35, ""min_oi60_z"": -0.2, ""min_ret60_z"": 1.0, ""model_weight"": 0.9, ""monthly_per_symbol"": 1.0, ""picks_per_symbol_train_dev"": 1.0, ""requested_extra_pick_symbols"": 60.0, ""selected_symbols"": 195.0, ""target_pct"": 5.0}",S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL195_min_funding_z0.35_min_oi60_z-0.2_min_ret60_z1_XP60,5.487607002258301,True,20.442712018756474
S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL195_min_funding_z0.35_min_oi60_z0_min_ret60_z1_XP50__scale_tp8.0_tp250.0_sl6.0_f0.25_c1_t1440,short,premoon_hybrid_leaderboard_short_distribution_extra_pick_sel190_195.csv,strong-general,CANDIDATE,315,5.5447492599487305,0.8476190476190476,305.6329170784296,1746.595947265625,5.437598705291748,5.61336088180542,5.7939534187316895,0.8108108108108109,195,0.3915662650602409,0.0444444444444444,0.1746031746031746,short_premoon_hybrid_model,scale_tp8.0_tp250.0_sl6.0_f0.25_c1_t1440,"{""adverse_floor"": -8.0, ""extra_pick_symbols"": 50.0, ""horizon_bars"": 288.0, ""min_funding_z"": 0.35, ""min_oi60_z"": 0.0, ""min_ret60_z"": 1.0, ""model_weight"": 0.9, ""monthly_per_symbol"": 1.0, ""picks_per_symbol_train_dev"": 1.0, ""requested_extra_pick_symbols"": 50.0, ""selected_symbols"": 195.0, ""target_pct"": 5.0}",S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL195_min_funding_z0.35_min_oi60_z0_min_ret60_z1_XP50,5.437598705291748,True,20.137848091844663
S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL190_min_funding_z0.35_min_oi60_z0_min_ret60_z1_XP60__scale_tp8.0_tp250.0_sl6.0_f0.25_c1_t1440,short,premoon_hybrid_leaderboard_short_distribution_extra_pick_sel190_195.csv,strong-general,CANDIDATE,318,5.5727949142456055,0.8522012578616353,308.5437067648909,1772.1488037109375,5.425709247589111,5.532436370849609,6.011597156524658,0.8333333333333334,190,0.3815261044176707,0.0440251572327044,0.1729559748427672,short_premoon_hybrid_model,scale_tp8.0_tp250.0_sl6.0_f0.25_c1_t1440,"{""adverse_floor"": -8.0, ""extra_pick_symbols"": 60.0, ""horizon_bars"": 288.0, ""min_funding_z"": 0.35, ""min_oi60_z"": 0.0, ""min_ret60_z"": 1.0, ""model_weight"": 0.9, ""monthly_per_symbol"": 1.0, ""picks_per_symbol_train_dev"": 1.0, ""requested_extra_pick_symbols"": 60.0, ""selected_symbols"": 190.0, ""target_pct"": 5.0}",S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL190_min_funding_z0.35_min_oi60_z0_min_ret60_z1_XP60,5.425709247589111,True,20.638094285803238
S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL190_min_funding_z0.35_min_oi60_z-0.2_min_ret60_z1_XP60__scale_tp8.0_tp250.0_sl6.0_f0.25_c1_t1440,short,premoon_hybrid_leaderboard_short_distribution_extra_pick_sel190_195.csv,strong-general,CANDIDATE,319,5.631191730499268,0.8557993730407524,309.51396999371127,1796.35009765625,5.504670143127441,5.384710788726807,6.129856586456299,0.8356164383561644,190,0.3815261044176707,0.0470219435736677,0.1755485893416928,short_premoon_hybrid_model,scale_tp8.0_tp250.0_sl6.0_f0.25_c1_t1440,"{""adverse_floor"": -8.0, ""extra_pick_symbols"": 60.0, ""horizon_bars"": 288.0, ""min_funding_z"": 0.35, ""min_oi60_z"": -0.2, ""min_ret60_z"": 1.0, ""model_weight"": 0.9, ""monthly_per_symbol"": 1.0, ""picks_per_symbol_train_dev"": 1.0, ""requested_extra_pick_symbols"": 60.0, ""selected_symbols"": 190.0, ""target_pct"": 5.0}",S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL190_min_funding_z0.35_min_oi60_z-0.2_min_ret60_z1_XP60,5.384710788726807,True,20.829497143963756
S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL195_min_funding_z0.35_min_oi60_z0_min_ret60_z1_XP60__scale_tp8.0_tp250.0_sl6.0_f0.25_c1_t1440,short,premoon_hybrid_leaderboard_short_distribution_extra_pick_sel190_195.csv,strong-general,CANDIDATE,325,5.493296146392822,0.8430769230769231,315.3355493666337,1785.3212890625,5.37824010848999,5.532436370849609,5.7939534187316895,0.8108108108108109,195,0.3915662650602409,0.043076923076923,0.1692307692307692,short_premoon_hybrid_model,scale_tp8.0_tp250.0_sl6.0_f0.25_c1_t1440,"{""adverse_floor"": -8.0, ""extra_pick_symbols"": 60.0, ""horizon_bars"": 288.0, ""min_funding_z"": 0.35, ""min_oi60_z"": 0.0, ""min_ret60_z"": 1.0, ""model_weight"": 0.9, ""monthly_per_symbol"": 1.0, ""picks_per_symbol_train_dev"": 1.0, ""requested_extra_pick_symbols"": 60.0, ""selected_symbols"": 195.0, ""target_pct"": 5.0}",S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL195_min_funding_z0.35_min_oi60_z0_min_ret60_z1_XP60,5.37824010848999,True,20.095900972454384
S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL190_min_funding_z0.35_min_oi60_z0.2_min_ret60_z1_XP60__scale_tp8.0_tp250.0_sl6.0_f0.25_c1_t1440,short,premoon_hybrid_leaderboard_short_distribution_extra_pick_sel190_195.csv,strong-general,CANDIDATE,314,5.419342517852783,0.8439490445859873,304.6626538496092,1701.673583984375,5.301884174346924,5.412377834320068,5.777644634246826,0.8235294117647058,190,0.3815261044176707,0.0414012738853503,0.1656050955414012,short_premoon_hybrid_model,scale_tp8.0_tp250.0_sl6.0_f0.25_c1_t1440,"{""adverse_floor"": -8.0, ""extra_pick_symbols"": 60.0, ""horizon_bars"": 288.0, ""min_funding_z"": 0.35, ""min_oi60_z"": 0.2, ""min_ret60_z"": 1.0, ""model_weight"": 0.9, ""monthly_per_symbol"": 1.0, ""picks_per_symbol_train_dev"": 1.0, ""requested_extra_pick_symbols"": 60.0, ""selected_symbols"": 190.0, ""target_pct"": 5.0}",S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL190_min_funding_z0.35_min_oi60_z0.2_min_ret60_z1_XP60,5.301884174346924,True,20.039225367286207
S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL190_min_funding_z0.4_min_oi60_z-0.2_min_ret60_z1_XP60__scale_tp8.0_tp250.0_sl6.0_f0.25_c1_t1440,short,premoon_hybrid_leaderboard_short_distribution_extra_pick_sel190_195.csv,strong-general,CANDIDATE,314,5.477673053741455,0.8375796178343949,304.6626538496092,1719.9893798828125,5.263360977172852,5.683984756469727,5.974625110626221,0.7941176470588235,190,0.3815261044176707,0.0477707006369426,0.1687898089171974,short_premoon_hybrid_model,scale_tp8.0_tp250.0_sl6.0_f0.25_c1_t1440,"{""adverse_floor"": -8.0, ""extra_pick_symbols"": 60.0, ""horizon_bars"": 288.0, ""min_funding_z"": 0.4, ""min_oi60_z"": -0.2, ""min_ret60_z"": 1.0, ""model_weight"": 0.9, ""monthly_per_symbol"": 1.0, ""picks_per_symbol_train_dev"": 1.0, ""requested_extra_pick_symbols"": 60.0, ""selected_symbols"": 190.0, ""target_pct"": 5.0}",S_PREMOON_T5_A8_MW0.9_MPS1_P1_SEL190_min_funding_z0.4_min_oi60_z-0.2_min_ret60_z1_XP60,5.263360977172852,True,20.27139598161952
